source_id,ra,dec,parallax,pmra,pmdec,ruwe,bp_rp,phot_g_mean_mag,radial_velocity,has_rvs,teff_gspphot,logg_gspphot,mh_gspphot,distance_gspphot
875771186303689088,116.91051344273856,28.78994666706176,6.346248191405552,-46.749560787981444,-6.136766020281991,1.1091155,0.80484104,10.576572,60.896008,false,5873.2495,4.4387,0.0928,155.7446
876293213807778816,120.60124333346548,28.648993196797573,5.268183761183606,-28.369123295941606,-43.203635799054226,1.0992332,0.8486252,11.276254,66.083626,false,5658.3906,4.4727,0.0787,187.3616
879175098207388160,115.707396655589,30.337051549072957,7.356641680527048,-27.131325095569323,-22.26778347527928,0.91248804,0.76774883,10.077433,83.427826,false,5901.7373,4.3309,-0.1541,134.9708
881993734921398528,116.0755925843907,33.2329461648933,12.638217475525519,14.725866514246443,-66.40342231595167,1.0125347,0.8003931,9.199903,25.870386,false,5727.1255,4.4207,-0.1644,78.853
884155752739959296,105.1597246200376,27.22948796507708,6.664162965492169,8.577123055044648,-59.00582409418003,1.1372102,0.8053608,10.344009,-37.752125,false,5744.8447,4.3525,-0.1922,148.9729
887893400781590144,105.62307422243711,29.715878766585572,10.710263580468268,9.084105310557362,-156.12224672731418,0.9662127,0.85378647,9.698624,2.0601707,false,5776.479,4.4767,0.0671,93.0067
889310121514518016,103.20853662589215,31.84306315536857,7.869412677474125,-2.648195732946343,-24.205645377444398,1.0051227,0.82632065,10.296565,-0.7531479,false,5875.3716,4.5099,0.078,125.799
891976609010183680,113.02563524854268,31.580343802847473,6.765184077551484,-61.08605059664738,-7.935382139998071,0.89287543,0.81748486,10.340324,54.630566,false,5739.788,4.2875,-0.144,146.548
893354060858069120,110.5104532254787,33.51967344067084,6.9931330901896755,23.387964206373102,17.999715608633068,1.0598886,0.83709335,10.803099,14.905551,false,5599.305,4.4699,-0.3274,141.413
894629047669931136,116.27075955250226,35.100844133810256,5.606194610262587,-7.168862728245848,-31.816584097537614,2.0298197,0.926301,11.020459,25.986664,false,5757.7046,4.3215,-0.2259,171.9338
895462851144240256,112.83339115638971,35.698106094169574,5.943090510415271,9.818947120370444,-28.074960096758126,0.97913796,0.8335552,10.892437,-31.43358,false,5721.246,4.3755,-0.2006,167.1272
896022575579554560,114.41508943526559,37.308639375089975,4.665189334115491,-15.622498003363674,-19.796699812852548,1.4780948,0.81560516,11.34686,25.892887,false,5679.5845,4.3847,-0.0693,209.9017
896200696462642944,115.11664962907584,38.254374586181655,8.837482494119694,-16.108182350200423,-11.787903603065558,1.113519,0.8185921,9.958994,-12.319841,false,5768.8955,4.4464,0.0788,112.5691
898285538010743424,108.61515602445103,37.33693208472577,7.586354977520299,48.98610703815007,18.04461255388469,1.047235,0.8361101,10.386997,-13.239593,false,5736.3076,4.4349,0.0272,131.0704
899510192102465152,114.15299526383036,39.491396192063156,5.910687110569228,-16.0929660495556,-76.799262557953,1.2275686,0.88110256,11.239817,43.68237,false,5564.555,4.484,0.0272,168.0587
900642998316398592,112.95212216652754,41.1300477257186,4.745020391336554,17.708071108083814,-32.65670994022825,1.2146446,0.82221794,11.487645,-15.313027,false,5656.5864,4.4147,-0.2087,205.4716
902414242829844480,123.70628754425651,33.01354577045614,7.234858552767248,-10.341939764857976,-69.5997367216876,1.027612,0.8425455,10.617032,-59.849052,false,5756.8257,4.4638,-0.1163,136.8583
902986607350742912,126.66589923048492,33.170790339699295,4.167840921118851,5.662451798401429,-28.74367293138479,0.8472439,0.7913265,11.31332,-14.998388,false,5789.467,4.3666,0.0172,237.9674
903994962592709760,128.46650811205402,36.2248552890413,5.585727408724241,-28.186844824478232,-52.651152785666795,1.0992843,0.8038063,10.635254,45.54718,false,5690.277,4.3248,-0.2291,177.234
904633985006220800,125.12108390807288,36.749422317986586,7.688326596108496,33.493197938211246,-42.09827461628689,1.1523267,0.8195963,10.421405,-1.5878161,false,5781.0664,4.4804,-0.0522,128.5709
907214298279745408,120.18223686456442,36.78485944342525,6.7062837809165226,-51.99533034551376,-50.514315923470406,0.87939394,0.823123,10.6233225,4.860458,false,5680.888,4.3651,-0.1967,147.6071
908212517397644672,125.86654771808868,38.572896662871834,6.114900234175817,-30.017768922304896,-70.99479381869557,1.2779489,0.8345995,10.603806,52.307,false,5603.573,4.3508,-0.1542,162.735
910046468433470848,129.09496734791847,36.95684261716827,4.550348784955788,-15.939491910914704,-33.92357843395803,1.2281052,0.83990574,11.45661,5.850109,false,5647.2935,4.4234,0.036,211.9576
910203423718098176,129.5162685393891,37.81907686297829,5.088817372936129,-26.561266669596357,6.034228642733243,1.2355876,0.83178043,11.155012,-13.954699,false,5699.1396,4.4193,0.0897,191.751
910430404150724992,130.81134823596358,38.624971584442356,8.364618560960395,-20.754752065290603,-23.876628014067833,7.694469,0.8401327,9.954695,-11.329036,false,5817.4907,4.3185,-0.2953,114.9165
910850211433129344,130.6367635386899,40.06764366516142,6.932792482765283,-8.009467616244542,-47.0574201646212,1.0930562,0.80036163,10.213095,-14.988502,false,5726.8774,4.2757,-0.1053,143.0815
911918795000460928,129.11165262241101,40.91537827031464,4.262228983114421,-2.1176130284667787,-26.16937062857328,1.0194465,0.85319996,11.682101,-27.180277,false,5669.899,4.391,-0.2136,228.7287
914334873019166080,126.28046210799596,39.75583919666887,4.548815502618556,-0.11042898605765128,5.752627358468159,1.6097262,0.8935747,11.005504,-4.3727736,false,5538.0537,4.2709,-0.1797,217.1169
915217368539341440,127.89286543125296,41.9251389376827,7.350415679061081,2.135078008688293,-31.883400073446666,8.017748,0.80188084,9.916331,-20.228092,false,5777.3257,4.2417,-0.6258,144.2262
920240586194307712,115.65350540371396,38.8549894248111,5.514363948809882,-40.078484021545364,-14.796210062578181,1.549402,0.86382294,11.012454,17.758356,true,5690.264,4.3396,-0.1347,177.2621
920949015279989504,117.75885751693897,41.24872874249063,5.761356679105291,20.66271289523785,-29.929734145203092,1.0378807,0.8395405,10.807058,-8.107015,false,5661.582,4.3186,-0.0584,172.1729
923067228726545664,119.62343911890588,43.597258107408244,5.230376043257666,-29.93685954245198,-31.931985338281628,1.0559142,0.8077831,11.143457,31.466473,true,5803.2007,4.4644,0.0192,188.5968
923223187578949504,120.07978273918786,44.591058790975204,4.886918166618291,-25.66552206408948,-63.548512119297605,1.0966389,0.85470676,11.342437,71.05131,false,5585.0786,4.3822,0.0171,201.7599
925614144333080704,117.55922451113106,42.90697795393469,6.013037947931708,-37.87364645185529,-82.93475509002661,0.93580866,0.8618765,11.258097,74.62027,false,5670.68,4.5426,-0.067,166.4251
926871813837366272,116.28110823953818,45.25267230970591,6.948531859574518,5.710350237374469,9.155077820076212,14.507364,0.87482834,10.77645,-12.474751,true,5542.808,4.5664,-0.3062,117.7655
927094808538938112,115.40077719032018,45.82853042978856,11.297147829017877,-4.263293148052811,25.469445163993036,0.9792291,0.8147774,9.357862,,false,5693.1235,4.3979,-0.0417,88.2724
